,dst_dst,dst_dst_delta_1h,dst_dst_delta_3h,dst_dst_delta_6h,dst_dst_negative_flag,dst_dst_recovery_flag,dst_dst_min_6h,dst_dst_mean_6h,dst_dst_slope_6h,dst_dst_neg_frac_6h,kp_kp,kp_kp_delta_1h,kp_kp_delta_3h,kp_kp_delta_6h,kp_kp_ge5_flag,kp_kp_entered_storm,kp_kp_max_6h,kp_kp_mean_6h,kp_kp_ge5_frac_6h,kp_kp_slope_6h,sunspot_ssn,sunspot_log_ssn,sunspot_ssn_slope_27d,sunspot_ssn_anomaly_81d,sunspot_ssn_mean_1944h,sunspot_ssn_std_1944h,sunspot_ssn_trend_1296h,sunspot_ssn_anomaly_frac_1944h,cme_hours_since_last_cme,cme_last_cme_v_med,cme_effective_width,cme_cme_overtaking_flag,cme_cme_influence_exp,cme_last_cme_shock_proxy,cme_min_hours_since_last_cme_6h,cme_max_last_cme_v_med_12h,cme_mean_cme_influence_exp_12h,cme_max_last_cme_shock_proxy_6h,imf_solar_wind_density,imf_solar_wind_speed,imf_solar_wind_temperature,imf_solar_wind_density_source_id,imf_solar_wind_speed_source_id,imf_solar_wind_temperature_source_id,imf_solar_wind_bx_gse,imf_solar_wind_by_gse,imf_solar_wind_bz_gse,imf_solar_wind_bt,imf_solar_wind_bx_gse_source_id,imf_solar_wind_by_gse_source_id,imf_solar_wind_bz_gse_source_id,imf_solar_wind_bt_source_id,imf_solar_wind_bx_gse_missing_flag,imf_solar_wind_by_gse_missing_flag,imf_solar_wind_bz_gse_missing_flag,imf_solar_wind_bt_missing_flag,imf_solar_wind_speed_missing_flag,imf_solar_wind_density_missing_flag,imf_solar_wind_temperature_missing_flag,imf_solar_wind_clock_angle,imf_solar_wind_newell_dphi_dt,imf_solar_wind_ey,imf_solar_wind_dynamic_pressure,imf_solar_wind_delta_bz,imf_solar_wind_bz_min_6h,imf_solar_wind_bz_south_frac_6h,imf_solar_wind_newell_int_6h,imf_solar_wind_ey_mean_6h,imf_solar_wind_pdyn_max_6h,radio_flux_f107,radio_flux_log_f107,radio_flux_df107_24h,radio_flux_f107_anomaly_27d,radio_flux_f107_mean_24h,radio_flux_f107_delta_24h,radio_flux_f107_std_72h,radio_flux_log_f107_mean_24h,radio_flux_f107_anomaly_72h
imf_solar_wind_dynamic_pressure,-0.15491289992241078,-0.022028712462832955,-0.045608224418165,-0.06808616021144794,0.022301819450240727,0.10172492850402295,-0.2008102357386217,-0.1420922702383623,-0.06050585924310519,0.020216455274317886,0.5485176789364525,0.04288872802763692,0.0917940949038792,0.15159814075595168,0.2717363486032697,0.10358705695320365,0.5352303372631128,0.5335129450151045,0.2837173565243111,0.13090717188836712,0.11959403714934289,0.11267148821020309,0.0004687552180705525,,0.16049078383564178,0.20913632443736754,-0.018770255467030553,-0.04000209542642813,-0.012567344660065252,0.05811284773088258,-0.014055745357136176,0.024089449578554193,0.020291927016447744,0.012951408803595577,-0.014754415240198063,0.046676051250056624,0.021382614657740495,0.005771914592781944,0.5544713142363361,0.37358814490817344,0.4134354237577625,0.5037616377691598,0.15390640654069335,0.3381075856443883,-0.024176254672733266,0.021989853205399465,-0.014086564076860462,0.4895749149946324,0.13265067235591443,0.13265067235591443,0.13265067235591443,0.13268165113077618,-0.1325748515509601,-0.1325748515509601,-0.1325748515509601,-0.00954426178597024,-0.0782537786711957,-0.5062676904500418,-0.3172020023256418,0.038552033507816164,0.13168333823172607,0.019027482887095565,1.0,-0.0004212491665923318,-0.11452621762964137,0.11511022654377752,0.13407008699221196,0.023732688057386292,0.9128428775458535,0.13107352339100245,0.1319531791447043,0.00839792050524208,,0.13241351166300253,0.008397920505242079,0.09776627243231044,0.13148818374200483,0.005530718535482317
imf_solar_wind_delta_bz,-0.003116428552929927,-0.0011020049573621277,0.0028816907301023554,0.0008759639553058399,0.00038382849659900623,0.002002714159933832,-0.003577682764105067,-0.004167406574330162,0.002336360825405834,0.002927110349576222,0.0092746164123186,-0.0048305914245704955,0.00799201113183533,0.009527192273505349,0.011500905519633139,0.0055301829087086125,0.0053661145185606475,0.006407552465242739,0.006456600548570771,0.013616608936257615,-8.44654687122495e-05,-3.073763959663495e-05,-0.00011605171207248435,,-2.836849102692065e-05,-1.6667229586578767e-05,-3.067922138272429e-05,-8.448087668112649e-05,0.00037082137218528635,-0.00030799662110123034,0.000442027214351914,-0.00046194608180574195,-0.0004527953629557908,-0.0005882570757658364,0.0003495875965910776,-0.0008011454456484129,-0.0005233125795049591,-0.0010894052712564436,4.787282029022963e-06,-0.00042218438910999193,0.0021256886983130946,-1.801158412225717e-05,0.00039473252710187713,0.00019471867663379037,-0.009137806417147655,0.024477215546001237,0.37814152081700775,0.0010471976094166425,0.0011762389080570853,0.0011762389080570853,0.0011762389080570853,0.001167688325399095,-0.0009521570668035921,-0.0009521570668035921,-0.0009521570668035921,-4.172819204300837e-07,-2.7786656028537644e-06,2.1465112479023713e-05,-1.1281485030944032e-05,-0.028146078035298214,-0.21002908359697495,-0.37785236502370634,-0.0004212491665923318,1.0,-0.03620671651263551,0.04620878726820963,0.002615634187798418,0.10920630713988594,0.00032573761894548654,-3.548958993064331e-06,-3.589128470912804e-06,0.00014658011562325454,,-1.1035747959237396e-05,0.00014658011562325473,-4.3430349842785894e-05,-5.657523721492552e-06,6.687506209280326e-05
imf_solar_wind_bz_min_6h,0.0374990087736946,0.013209471050951273,0.026303291318221872,0.03286797126149379,-0.025716200526183272,-0.010389162836851392,0.033841825068938444,0.028369204381789477,0.03047214604535538,-0.02262498370599299,-0.08171813262814799,-0.0022846591171333842,-0.013893124768412982,-0.032441033200967494,-0.03985287078232566,-0.01998884706733886,-0.07568173388340584,-0.0784703826144094,-0.03956407003575999,-0.02769399237137431,0.07149224551939222,0.0383102663044766,0.007713764398299706,,0.07590801213012137,0.057829641914961843,0.006187204529778574,-0.0005047571106230389,-0.03582924457771836,0.05340727391551986,-0.009861711275969217,-0.009539209862522787,0.03824887885002455,0.03925156936439252,-0.0372814562432012,0.04967701200143861,0.03933129877653678,0.03851584824029794,-0.0747982616350811,-0.04446017624114561,-0.2345021033735103,-0.2604338333767597,-0.5286005049270699,-0.28486975792411223,0.29118437009625875,-0.32539955298741713,0.4956917728541977,-0.044378165954495286,-0.6522568963034235,-0.6522568963034235,-0.6522568963034235,-0.647702843276973,0.652444434687033,0.652444434687033,0.652444434687033,0.001607666401272789,0.010705393910850953,0.06925921204875116,0.043464294887296355,-0.3030561170040403,-0.7586235158459836,-0.492240044296455,-0.11452621762964137,-0.03620671651263551,1.0,-0.7890345176487205,-0.670717046524051,-0.6483461636816046,-0.103652015137523,0.07802800916444617,0.08357299463151542,-0.0006864024875008344,,0.07973826923983475,-0.0006864024875008346,0.02942065927542195,0.08404630304988195,-0.0004871015576837134
imf_solar_wind_bz_south_frac_6h,-0.024344168005745678,-0.006943949325516272,-0.013936729183979465,-0.015393469546925042,0.030160128680164294,0.003320681642263112,-0.018687084648136627,-0.019908762838776465,-0.014970687706265202,0.029972416087592327,0.05096010982351993,0.00022542390945131578,0.007432728754008,0.017052106710411494,0.012944267089623845,0.00959672951600021,0.0468611437459543,0.04974258173155097,0.01205818839191471,0.015163460574578687,-0.08931406821278814,-0.04468075485742717,-0.009669138995824755,,-0.09861420334057032,-0.07589554268563356,-0.011463226500436338,-0.013248206226531126,0.04415029990063824,-0.06929458510340895,0.010513892260301546,0.017183327617215822,-0.04721707079579061,-0.05088221955801186,0.04657025559031197,-0.06804745573383005,-0.049323627470209505,-0.051400840271635384,0.09372267056379463,0.053205629543326055,0.2764430149275081,0.3335672460258224,0.6769116598396464,0.3648199947098681,-0.3151564155155735,0.2930242460026381,-0.3482429738963824,-0.005864536657054677,0.8348134514260157,0.8348134514260157,0.8348134514260157,0.8289850793577122,-0.8355476131097025,-0.8355476131097025,-0.8355476131097025,-0.002059752626046381,-0.013715820149801543,-0.08873535192523588,-0.05568673666532158,0.382111910090659,0.7919014288743745,0.3489479045672652,0.11511022654377752,0.04620878726820963,-0.7890345176487205,1.0,0.8499641845701008,0.4850793669001329,0.10102394338978908,-0.10130581588404032,-0.1091285599948128,0.0004971495001924191,,-0.10353298140154733,0.0004971495001924195,-0.038408817553709736,-0.10973625791513271,0.00035499470624601704
imf_solar_wind_newell_int_6h,-0.0031739850660632844,-0.00035381525295117184,-0.0007030634117697214,-0.0007758020734337569,0.015232067603002964,-0.005647596591521858,-0.0018001161304064272,-0.003036851199734851,-0.0007667205077037582,0.017636213762143017,0.024578669426424674,-0.00017558462390516687,0.00013797606691650423,0.000526343818020663,0.0011261816634284942,0.004451312424036159,0.02596022936150046,0.02605702618926663,0.001228346474080504,0.0004941879650990284,-0.1078789371269451,-0.053555828751112984,-0.011048368729319505,,-0.11843959433004549,-0.0913246546890261,-0.0065284413163979055,-0.019948805681796702,0.051683456260979505,-0.08362738035589184,0.011513941425066157,0.029239981725820922,-0.0547594816717371,-0.05641366842763473,0.053530023897242054,-0.08349879938502673,-0.05820039338305473,-0.057343920689504765,0.11175542437740682,0.058758302718734376,0.3161174805142682,0.39825185800577,0.8081465522008752,0.4356743942098844,-0.15513207329673123,0.14901075537052275,-0.07968173493934597,-0.006826424735582562,0.9971946781072525,0.9971946781072525,0.9971946781072525,0.9902331829845992,-0.9978863511009264,-0.9978863511009264,-0.9978863511009264,-0.0024645482849334393,-0.016411340177064443,-0.10576511826157894,-0.06663064758678881,0.24452612507388885,0.7475753196151421,0.0929252792535249,0.13407008699221196,0.002615634187798418,-0.670717046524051,0.8499641845701008,1.0,0.1226840432379152,0.1174645595911201,-0.12315125561371358,-0.1335070203765151,-0.0002895426961965006,,-0.1257423136518693,-0.0002895426961965,-0.045955972677118824,-0.13407557883585705,-0.0009402845405147387
imf_solar_wind_ey_mean_6h,-0.06086058808375576,-0.01525676673403832,-0.03185968206665445,-0.04196352246857207,0.0334575974601308,0.019507482013628823,-0.05113238017345863,-0.05036995637870367,-0.038449031733742596,0.03101010652740665,0.06997722844883736,-0.0007179944270651728,0.012240740027340455,0.03126924465279746,0.053108484872289766,0.018491712533486408,0.05996890156630457,0.06680030066048644,0.0510266505170927,0.02720711005652854,-0.010583653690965202,-0.005366579307086752,-0.0021997197812104415,,-0.009565029863451157,-0.007346116318351107,-0.009388322624576046,0.013920246170807225,0.0029102308803523693,-0.009732498996643931,0.005102152578171441,-0.012913908120312177,-0.0021076880739063046,-0.012338964771893248,0.004274596908920377,-0.00651822477640296,0.00012746897678427246,-0.012267810637335935,0.011051681008026372,0.021369182229674624,0.09480963160360853,0.03940744560544971,0.08020718771482785,0.04317240918546186,-0.3670725939541895,0.3472684591081105,-0.6891186264841614,0.021647419584418248,0.09919966426127316,0.09919966426127316,0.09919966426127316,0.09850666599383599,-0.09931189815904702,-0.09931189815904702,-0.09931189815904702,-0.00024166454729455613,-0.0016092357040163856,-0.010635710437505828,-0.006533556426320622,0.2938821463799135,0.4568041755274953,0.7049242122509586,0.023732688057386292,0.10920630713988594,-0.6483461636816046,0.4850793669001329,0.1226840432379152,1.0,0.021941256592901123,-0.008390699792174685,-0.007644223030328192,0.0009038388463526322,,-0.00859304417175847,0.0009038388463526321,-0.004307435767341123,-0.007727304214857336,0.0005816881386081856
imf_solar_wind_pdyn_max_6h,-0.20414277291958174,-0.048136827419824946,-0.08048472629744365,-0.09796088966959099,0.0343346928966407,0.1221701471490222,-0.2502587102135567,-0.17980294456480378,-0.08961999255818583,0.020690898213724496,0.5854715296744767,0.007414667025273972,0.04171728531829508,0.11285472337662239,0.2946706593390585,0.09961065712238765,0.596691192635642,0.5965450208650843,0.3339278209309311,0.08700508349891008,0.13905896272850593,0.12445627689089962,0.004310668407814891,,0.17900287003925863,0.2241327891145715,-0.014519547654372586,-0.03363570009733462,-0.021180607948382793,0.0529340893864938,-0.01707352692254293,0.02100736053408433,0.02980389648851493,0.008416715712002098,-0.02306643329160967,0.04104415317853567,0.03253473542998797,0.00130211088352084,0.5725423756654707,0.3954201985299504,0.4180346819768589,0.5218591120749351,0.14161589594531046,0.3573335977073014,-0.022269667788539203,0.021195242240387383,-0.01097456554858107,0.5381206266312001,0.11549038544432759,0.11549038544432759,0.11549038544432759,0.11523551564622853,-0.11549696515519986,-0.11549696515519986,-0.11549696515519986,-0.004904505945901447,-0.08001242442691386,-0.5314556105645442,-0.34575476991690735,0.03440760653324783,0.11633903473984357,0.015712105581412214,0.9128428775458535,0.00032573761894548654,-0.103652015137523,0.10102394338978908,0.1174645595911201,0.021941256592901123,1.0,0.15327190013373287,0.1530382468796442,0.0018806428914962634,,0.15620357140606037,0.0018806428914962638,0.11943427551284444,0.1534072797016137,-0.0034791308933010807
radio_flux_f107,-0.19165194330047833,-0.0017352317116184127,-0.0030458536719130285,-0.005495569611506951,0.05461605442050538,0.13072582927468918,-0.21676033973550252,-0.1990372960921441,-0.004620879053793353,0.06399923018754344,0.20253408919732604,-0.0008350130236203802,8.442475461875171e-05,0.0017358564932043387,0.09484632532358657,0.02381780222737151,0.21465530868498073,0.21529166554445953,0.11045699078094919,0.001995044821751871,0.9033708430328574,0.7131106142680473,0.18621741489737606,,0.8472076568613645,0.7329584035970181,0.22855337587197533,0.31587118276977594,-0.3190074210382566,-0.12587564646846605,0.06773205050042452,0.013792927531290846,0.3423540728549768,-0.10922796244846661,-0.3283394480144261,-0.12296819453808056,0.3632461978334569,-0.10889046110585593,0.15983408886912606,0.016655992630199772,0.028725877205415192,0.10240811916942057,-0.1261303878341835,0.07286024792056764,0.012956803689851405,-0.01362389941032231,0.004953356901892101,0.2832772743160908,-0.12304603858467449,-0.12304603858467449,-0.12304603858467449,-0.12254792949041847,0.12317021859314194,0.12317021859314194,0.12317021859314194,0.0019445570549400267,0.05322311740654256,-0.15481404800872572,-0.13479487415477637,-0.024991909028346738,-0.08866549283213013,-0.0064626310734484625,0.13107352339100245,-3.548958993064331e-06,0.07802800916444617,-0.10130581588404032,-0.12315125561371358,-0.008390699792174685,0.15327190013373287,1.0,0.9724031411748122,0.18356921961770561,,0.9711065569623216,0.18356921961770556,0.3742736250918271,0.954543912043502,0.25413447968949093
radio_flux_log_f107,-0.19487473322663956,-0.0012047257830489653,-0.002115923224852336,-0.003732328245501878,0.05780310805764983,0.13423334197746697,-0.22023796860821604,-0.202874691658191,-0.00308177101187343,0.06790960107756526,0.21533029594402456,-0.00037781842826458106,6.638005328555887e-05,0.0009677808705827613,0.09315046324592653,0.025413792732315792,0.22892170260642575,0.22902643492347038,0.10912482328698778,0.0009557798281279351,0.9252098468251463,0.8052350707258331,0.1581988939075385,,0.897692958285702,0.8019395469555709,0.19713000750883727,0.36021248406865625,-0.36900799752037106,-0.14204270001184663,0.0858132165287541,0.040361904097663645,0.3997149125112879,-0.13956240238372877,-0.3808164939486159,-0.13507408712537378,0.42541817390920694,-0.1369905895456136,0.15438542345246536,0.023566997315625476,0.04061703195910705,0.0924418577408656,-0.13146110075271916,0.09305145142579921,0.012279823259221799,-0.01350689245914484,0.0043382165997250055,0.3007206500505991,-0.1334275696901842,-0.1334275696901842,-0.1334275696901842,-0.13304831286409835,0.13358241091853612,0.13358241091853612,0.13358241091853612,0.0035494797289946202,0.04736346544047853,-0.14891636557803034,-0.1630593460956957,-0.02556107150103651,-0.09549450033835681,-0.005891482110711889,0.1319531791447043,-3.589128470912804e-06,0.08357299463151542,-0.1091285599948128,-0.1335070203765151,-0.007644223030328192,0.1530382468796442,0.9724031411748122,1.0,0.0910316623706016,,0.9699484114531165,0.09103166237060163,0.33582039746530806,0.9925518998657564,0.13702608601694255
radio_flux_df107_24h,0.02088206239645994,-0.0038425455075527296,-0.005351127573773682,-0.01018250576696572,-0.013400940288014255,-0.011036489019720312,0.022592973801008207,0.024719542777714112,-0.009281406239985338,-0.01536413280197096,0.004334190495808257,-0.0036203026850291334,-0.0002073960672078184,0.005785008799689767,-0.0022853172995311332,-0.004011493848417063,0.001987226325055116,0.004092323411183385,-0.005022673046043548,0.006292525148469786,0.04083681113161395,0.01930357036864466,0.05974790153154147,,-0.006484326230193093,-0.0058982057572516235,0.050651812560330266,-0.01897965718958642,-0.014494107956076209,-0.0018273121086968007,0.005890788655956682,0.003936794186802784,0.010586591850346529,-0.0019367868372091519,-0.013400974937500486,-8.933208211186542e-05,0.005475905204093204,-0.0013769852400844916,-0.005690188407434313,-0.013917162608159771,-0.008350460408495127,-0.005993140018707825,2.887101305473029e-05,-0.0009550230714557958,-0.004775875797479673,0.0025534422959565687,-0.0007085727811319859,-0.004910002913588916,-0.0002896168416470686,-0.0002896168416470686,-0.0002896168416470686,-0.00015655071236448528,0.0003009502419359142,0.0003009502419359142,0.0003009502419359142,-0.0009061343182742357,-0.0001098899441328471,0.00738430027071784,0.0012240021437491557,0.0027415853751156937,0.000322977193745719,0.0007878269798122998,0.00839792050524208,0.00014658011562325454,-0.0006864024875008344,0.0004971495001924191,-0.0002895426961965006,0.0009038388463526322,0.0018806428914962634,0.18356921961770561,0.0910316623706016,1.0,,0.007717403090024349,1.0000000000000002,-0.06121124120122756,0.0043176133662535835,0.766068858851106
radio_flux_f107_anomaly_27d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radio_flux_f107_mean_24h,-0.20037686419182862,-0.0010750437775009264,-0.0021484008668425916,-0.0035410640838017863,0.05767952156599028,0.13575678709085484,-0.22633966642953474,-0.2086542624616174,-0.0030089104682730697,0.06757153646882962,0.2060649583922998,-0.00020686480564606217,-0.00035047821255668524,-0.0002709401304361136,0.09728448355225852,0.02465186893219421,0.2192757317241276,0.21945343520110813,0.11480030244900402,-0.00031354268760171725,0.9163555768723007,0.7253411885924808,0.18031571206103772,,0.8665405465968312,0.7497558121192792,0.22546519317246308,0.3261281951054388,-0.32240461668903114,-0.128346655579572,0.06843979060993705,0.013274210553206002,0.347453438515589,-0.11131116878094358,-0.3323625873224678,-0.1252948239864476,0.3708648725170013,-0.11101808892676457,0.16434255561903627,0.01971815747729126,0.029679383613174744,0.10569202431714897,-0.12915084386934936,0.07445210724178197,0.014163024137494502,-0.01443462586399804,0.0050752849399333015,0.29056133840180476,-0.12563832586406018,-0.12563832586406018,-0.12563832586406018,-0.12519239770404275,0.12576196374363335,0.12576196374363335,0.12576196374363335,0.0023763047254054723,0.054430148844890086,-0.1595383477289676,-0.13783858736651386,-0.026026362605540594,-0.09052534492256478,-0.006607182330795642,0.13241351166300253,-1.1035747959237396e-05,0.07973826923983475,-0.10353298140154733,-0.1257423136518693,-0.00859304417175847,0.15620357140606037,0.9711065569623216,0.9699484114531165,0.007717403090024349,,1.0,0.007717403090024356,0.39893256295903096,0.9790238944697501,0.0561325045283868
radio_flux_f107_delta_24h,0.020882062396459945,-0.0038425455075527274,-0.005351127573773687,-0.010182505766965723,-0.013400940288014255,-0.01103648901972031,0.022592973801008203,0.02471954277771412,-0.009281406239985338,-0.015364132801970952,0.0043341904958082555,-0.003620302685029133,-0.00020739606720782008,0.005785008799689767,-0.002285317299531132,-0.004011493848417064,0.001987226325055118,0.0040923234111833766,-0.0050226730460435475,0.0062925251484697835,0.040836811131613936,0.01930357036864466,0.059747901531541456,,-0.006484326230193091,-0.005898205757251624,0.05065181256033027,-0.01897965718958643,-0.014494107956076195,-0.001827312108696801,0.005890788655956681,0.003936794186802787,0.010586591850346525,-0.0019367868372091584,-0.013400974937500486,-8.933208211186405e-05,0.0054759052040931925,-0.0013769852400844914,-0.005690188407434317,-0.013917162608159776,-0.008350460408495125,-0.005993140018707825,2.887101305473099e-05,-0.0009550230714557962,-0.004775875797479673,0.0025534422959565704,-0.0007085727811319859,-0.004910002913588922,-0.00028961684164706864,-0.00028961684164706864,-0.00028961684164706864,-0.000156550712364485,0.0003009502419359134,0.0003009502419359134,0.0003009502419359134,-0.0009061343182742355,-0.00010988994413284296,0.007384300270717843,0.0012240021437491557,0.002741585375115694,0.00032297719374572043,0.0007878269798123001,0.008397920505242079,0.00014658011562325473,-0.0006864024875008346,0.0004971495001924195,-0.0002895426961965,0.0009038388463526321,0.0018806428914962638,0.18356921961770556,0.09103166237060163,1.0000000000000002,,0.007717403090024356,1.0,-0.06121124120122755,0.004317613366253587,0.7660688588511061
radio_flux_f107_std_72h,-0.15959688480155293,-0.002954850089977396,-0.005817087615150733,-0.009888377779554822,0.047113411428071135,0.10362371873098261,-0.175223389702375,-0.16429959113430756,-0.00831563530253341,0.05472012409109624,0.1572093391007994,-0.0007659509539895623,-0.0012501948413961303,-0.0017753308477374905,0.1230056483725902,0.031448226443944446,0.1693673811904907,0.16795089481811484,0.145201367319916,-0.001453051495166439,0.25778767245466494,0.2247972205075327,0.11067513592282713,,0.22839209544612624,0.2612614514912154,0.08705133243749864,0.09485197026415257,-0.12460329545386749,0.0026620055045180144,0.02272283796104517,0.012527223374306623,0.13192979741729347,-0.009258566281870585,-0.1272941212544509,0.0064068239646466385,0.1396787544251306,-0.007955156710224705,0.07074498387106937,0.06821231376884965,0.05237300893420888,0.05043420455336357,-0.07052965311984827,0.021905421317137807,0.006294020624912989,-0.006078409546641013,0.002486819826733824,0.15836586206947223,-0.045895363302764336,-0.045895363302764336,-0.045895363302764336,-0.04553078266130101,0.04594599203962217,0.04594599203962217,0.04594599203962217,-0.0008641073865285382,0.060477869764041715,-0.0699438768854949,-0.04299324059407921,-0.010630440900919547,-0.03291904733376353,-0.003255901478893571,0.09776627243231044,-4.3430349842785894e-05,0.02942065927542195,-0.038408817553709736,-0.045955972677118824,-0.004307435767341123,0.11943427551284444,0.3742736250918271,0.33582039746530806,-0.06121124120122756,,0.39893256295903096,-0.06121124120122755,1.0,0.3463320605030876,-0.06884352681271196
radio_flux_log_f107_mean_24h,-0.19929867013882802,-0.0008443855857061014,-0.0016793622698502305,-0.002694824212385484,0.05963426428020729,0.13680902549137117,-0.22502565493232057,-0.20774502665088004,-0.002309858452480868,0.07003297326028037,0.21602486492011477,-8.604511186720116e-05,-0.00014286869945684795,-8.769790631205059e-05,0.0943678008315627,0.02558071371267164,0.23011123270332515,0.22995552600689725,0.11130804040620858,-0.00011973963601367001,0.9243071413386132,0.8059363492045062,0.15064827664035216,,0.9031833904193391,0.8067379788445979,0.1914460324106972,0.36533770974440133,-0.36765176679210215,-0.14285147025367076,0.08552810714925028,0.03961535035639957,0.3992654664882759,-0.14008518295408698,-0.37970562243670486,-0.1360143710348093,0.42637292899865414,-0.13762666742258042,0.15603666852649664,0.024612831467954684,0.04073640265370209,0.09379127924188452,-0.13274616487258017,0.09372464604282656,0.013725381008105912,-0.014385977432369154,0.004399946311886698,0.30382046046689537,-0.13400149140082954,-0.13400149140082954,-0.13400149140082954,-0.13366942315494632,0.13415165550881666,0.13415165550881666,0.13415165550881666,0.003841538475921211,0.0486901434208172,-0.15075436643782084,-0.16419284461985037,-0.026437303979213015,-0.09590723870684457,-0.005955825597257978,0.13148818374200483,-5.657523721492552e-06,0.08404630304988195,-0.10973625791513271,-0.13407557883585705,-0.007727304214857336,0.1534072797016137,0.954543912043502,0.9925518998657564,0.0043176133662535835,,0.9790238944697501,0.004317613366253587,0.3463320605030876,1.0,0.03820430805935701
radio_flux_f107_anomaly_72h,0.03645116960478095,-0.0033071191097838975,-0.005230367287935991,-0.010539398319019145,-0.015356653653276238,-0.023314874405979385,0.038523098947137624,0.040812488901239154,-0.008727599949180641,-0.018935995772519,0.0024072823706857145,-0.00244136699364547,0.0009239130515199946,0.006687364363991115,-0.0112637260989761,-0.004429028410034395,-0.003323245512678855,0.0014103700982923868,-0.018419514467398226,0.007506926376534723,0.09065548794415312,0.04323372837492227,0.12495716622508106,,-0.011374134356422816,-0.009880720536780177,0.11075881784003169,-0.032658402019434825,-0.02401278683783425,-0.0010903183211400946,0.004587471715670379,0.004173023926131728,0.0176154398568969,-0.005226744601677003,-0.022372523474974586,0.0007645088620964168,0.011097986212558872,-0.004428697503852976,-0.012164848573206957,-0.02984793765055163,-0.012733731407065676,-0.012509812767431227,-0.008249480040866196,-0.007560083357792235,-0.008301131421920328,0.004596046247897861,-0.00030427596320046357,-0.01598688832693934,-0.0009527701646931321,-0.0009527701646931321,-0.0009527701646931321,-0.0006157276692352986,0.0009661905847052711,0.0009661905847052711,0.0009661905847052711,-0.00197829329809095,0.014976019417391913,0.014546496941930845,0.008968641804761028,0.0049105344093983315,-5.834527578560769e-05,0.00035375081701352786,0.005530718535482317,6.687506209280326e-05,-0.0004871015576837134,0.00035499470624601704,-0.0009402845405147387,0.0005816881386081856,-0.0034791308933010807,0.25413447968949093,0.13702608601694255,0.766068858851106,,0.0561325045283868,0.7660688588511061,-0.06884352681271196,0.03820430805935701,1.0
